task,model,effort,first_counted_result,status,reward,raw_reward,assistant_steps,tool_calls,checks_passed,checks_total,check_unit,cost_usd,usage_censored,finished_at,task_checksum,trial
luigi-generation-target,opus-5,high,True,scored,1,1.0,57,61,57,57,individual_checks,5.404740750000002,False,2026-09-13T22:32:56.318066Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__qxwmpMC
luigi-generation-target,opus-5,high,False,scored,1,1.0,50,54,57,57,individual_checks,5.129526249999998,False,2026-09-14T09:55:16.890154Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__5WYxetJ
luigi-generation-target,opus-5,max,True,scored,1,1.0,110,120,57,57,individual_checks,15.797950750000002,False,2026-09-14T03:53:02.565945Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__YTiAvMD
luigi-generation-target,opus-5,max,False,scored,1,1.0,101,113,57,57,individual_checks,15.141788249999996,False,2026-09-14T11:17:13.857843Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__hi8PZcP
luigi-generation-target,opus-5,max,False,scored,0,0.0,3,6,9,57,individual_checks,0.0953085,False,2026-09-14T13:17:15.846169Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__EsMiL8m
luigi-generation-target,opus-5,medium,True,scored,1,1.0,47,49,57,57,individual_checks,4.017240999999999,False,2026-09-13T18:52:27.090713Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__jur3DjC
luigi-generation-target,opus-5,medium,False,scored,0,0.0,29,32,55,57,individual_checks,2.2018120000000008,False,2026-09-14T06:10:41.514119Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__o63j6do
luigi-generation-target,opus-5,medium,False,scored,1,1.0,34,37,57,57,individual_checks,2.337175,False,2026-09-14T12:20:04.174836Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__J3hDuv2
luigi-generation-target,sonnet-5,high,True,scored,0,0.0,96,96,53,57,individual_checks,2.7070593000000005,False,2026-09-14T04:56:24.431543Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__9fuVagX
luigi-generation-target,sonnet-5,high,False,scored,0,0.0,81,81,52,57,individual_checks,2.351945099999999,False,2026-09-14T11:42:27.135445Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__xGMENrZ
luigi-generation-target,sonnet-5,max,True,timeout,0,0.0,32,32,9,57,individual_checks,0.5497503,True,2026-09-14T02:28:56.299826Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__tvHP5oC
luigi-generation-target,sonnet-5,medium,True,scored,0,0.0,63,63,53,57,individual_checks,1.678168200000001,False,2026-09-13T20:42:02.885137Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__6D7GoXc
luigi-generation-target,sonnet-5,medium,False,scored,0,0.0,34,34,53,57,individual_checks,0.7788505000000001,False,2026-09-14T07:20:37.485719Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__c9rKdeL
py-rosbags-rosbag2-storage-writers,fable-5-1,high,True,scored,1,1.0,44,44,5,5,verifier_groups,3.8485149999999995,False,2026-09-14T04:25:56.658597Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__d9dcBsK
py-rosbags-rosbag2-storage-writers,fable-5-1,high,False,scored,1,1.0,33,33,5,5,verifier_groups,3.4215992499999994,False,2026-09-14T06:13:39.324417Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__hvXRawb
py-rosbags-rosbag2-storage-writers,fable-5-1,max,True,scored,1,1.0,90,90,5,5,verifier_groups,11.132764749999998,False,2026-09-14T03:05:29.790261Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__kiNQ8dd
py-rosbags-rosbag2-storage-writers,fable-5-1,max,False,scored,1,1.0,82,82,5,5,verifier_groups,10.870232000000003,False,2026-09-14T10:17:23.801895Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__AZHhswk
py-rosbags-rosbag2-storage-writers,fable-5-1,max,False,scored,1,1.0,81,81,5,5,verifier_groups,11.536108500000003,False,2026-09-14T13:06:04.291429Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__r7zeyWt
py-rosbags-rosbag2-storage-writers,fable-5-1,medium,True,scored,1,1.0,20,20,5,5,verifier_groups,1.5906112499999998,False,2026-09-13T18:40:29.052194Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__FmGSwjK
py-rosbags-rosbag2-storage-writers,fable-5-1,medium,False,scored,1,1.0,20,20,5,5,verifier_groups,1.75836575,False,2026-09-14T06:00:35.149606Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__zU4xrTG
py-rosbags-rosbag2-storage-writers,fable-5-1,medium,False,scored,1,1.0,27,27,5,5,verifier_groups,2.02062325,False,2026-09-14T11:27:27.302884Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__LdEwDun
py-rosbags-rosbag2-storage-writers,opus-5,high,True,scored,1,1.0,29,33,5,5,verifier_groups,1.2199909999999998,False,2026-09-13T21:39:30.334591Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__6p5M5sT
py-rosbags-rosbag2-storage-writers,opus-5,high,False,scored,1,1.0,26,32,5,5,verifier_groups,1.249191,False,2026-09-13T22:17:02.219685Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__m4gmMt5
py-rosbags-rosbag2-storage-writers,opus-5,max,True,scored,1,1.0,80,95,5,5,verifier_groups,10.514093750000004,False,2026-09-14T01:34:57.271151Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__wquToRp
py-rosbags-rosbag2-storage-writers,opus-5,max,False,scored,1,1.0,93,102,5,5,verifier_groups,10.300393999999999,False,2026-09-14T10:59:58.993031Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__STPvvMy
py-rosbags-rosbag2-storage-writers,opus-5,medium,True,scored,1,1.0,22,22,5,5,verifier_groups,0.805768,False,2026-09-14T05:42:12.802789Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__nZqwEjP
py-rosbags-rosbag2-storage-writers,opus-5,medium,False,scored,1,1.0,21,24,5,5,verifier_groups,0.8024604999999998,False,2026-09-14T07:02:14.972278Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__3LpVp4f
py-rosbags-rosbag2-storage-writers,sonnet-5,high,True,scored,1,1.0,53,53,5,5,verifier_groups,1.2978161000000001,False,2026-09-14T05:40:23.282974Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__teztrdP
py-rosbags-rosbag2-storage-writers,sonnet-5,high,False,scored,1,1.0,56,56,5,5,verifier_groups,0.8709066,False,2026-09-14T05:55:19.985846Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__oQB3XFY
py-rosbags-rosbag2-storage-writers,sonnet-5,max,True,scored,1,1.0,173,175,5,5,verifier_groups,7.875763799999998,False,2026-09-14T04:18:05.833989Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__9nmWAK2
py-rosbags-rosbag2-storage-writers,sonnet-5,max,False,scored,1,1.0,165,165,5,5,verifier_groups,7.3658019999999995,False,2026-09-14T10:47:17.557053Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__yEkHS98
py-rosbags-rosbag2-storage-writers,sonnet-5,medium,True,scored,1,1.0,43,43,5,5,verifier_groups,0.7186509999999999,False,2026-09-13T19:08:23.487151Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__tLW2L3M
py-rosbags-rosbag2-storage-writers,sonnet-5,medium,False,scored,1,1.0,57,57,5,5,verifier_groups,1.3413487000000002,False,2026-09-13T20:36:33.423818Z,3214ee3c62dbd0cc1a89210195375dedc1725039f90072f6315ed06c73f50fa7,jobs/candidates-all14-efforts-20-20260913T183301Z/py-rosbags-rosbag2-storage-write__VG4kQYt
py-zarr-python-cast-value-scale-offset,fable-5-1,high,True,scored,1,1.0,93,93,8,8,verifier_groups,9.50286,False,2026-09-14T04:37:18.212703Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__EZrcJhU
py-zarr-python-cast-value-scale-offset,fable-5-1,high,False,scored,1,1.0,74,74,8,8,verifier_groups,7.612753749999996,False,2026-09-14T11:13:58.854112Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__TMhREyi
py-zarr-python-cast-value-scale-offset,fable-5-1,max,True,scored,1,1.0,153,153,8,8,verifier_groups,25.23829925000001,False,2026-09-14T03:18:50.441674Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__665b4Gz
py-zarr-python-cast-value-scale-offset,fable-5-1,max,False,scored,1,1.0,160,160,8,8,verifier_groups,24.59692025,False,2026-09-14T09:50:57.766514Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__H82mSLv
py-zarr-python-cast-value-scale-offset,fable-5-1,medium,True,scored,0,0.0,63,63,7,8,verifier_groups,4.888873749999998,False,2026-09-14T05:00:21.308014Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__rHJvFyv
py-zarr-python-cast-value-scale-offset,fable-5-1,medium,False,scored,1,1.0,40,40,8,8,verifier_groups,4.0564345,False,2026-09-14T07:11:43.775918Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__S2FqNop
py-zarr-python-cast-value-scale-offset,fable-5-1,medium,False,scored,1,1.0,44,44,8,8,verifier_groups,3.8011860000000004,False,2026-09-14T11:55:51.498625Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__kDLMAPu
py-zarr-python-cast-value-scale-offset,opus-5,high,True,scored,1,1.0,105,115,8,8,verifier_groups,10.390427249999997,False,2026-09-13T21:15:17.195702Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__Hywv23R
py-zarr-python-cast-value-scale-offset,opus-5,high,False,scored,1,1.0,128,137,8,8,verifier_groups,16.537208499999995,False,2026-09-13T23:02:37.074548Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__qXMGvhn
py-zarr-python-cast-value-scale-offset,opus-5,max,True,scored,1,1.0,96,113,8,8,verifier_groups,16.002457000000003,False,2026-09-14T01:09:19.390546Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__sBejKrD
py-zarr-python-cast-value-scale-offset,opus-5,max,False,scored,1,1.0,114,132,8,8,verifier_groups,16.48876000000001,False,2026-09-14T11:06:06.591093Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__tvCMh85
py-zarr-python-cast-value-scale-offset,opus-5,medium,True,scored,1,1.0,88,92,8,8,verifier_groups,6.004429000000001,False,2026-09-14T02:35:47.958247Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__cxFrZah
py-zarr-python-cast-value-scale-offset,opus-5,medium,False,scored,1,1.0,71,77,8,8,verifier_groups,3.3851855,False,2026-09-14T07:46:08.202506Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__NBScLUu
py-zarr-python-cast-value-scale-offset,opus-5,medium,False,scored,1,1.0,67,70,8,8,verifier_groups,2.423719,False,2026-09-14T11:21:28.779603Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__MPtmvWA
py-zarr-python-cast-value-scale-offset,sonnet-5,high,True,scored,0,0.0,142,142,6,8,verifier_groups,4.135572700000001,False,2026-09-14T05:39:10.101234Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__q7MZcL8
py-zarr-python-cast-value-scale-offset,sonnet-5,max,True,scored,1,1.0,335,335,8,8,verifier_groups,26.44133160000001,False,2026-09-14T01:49:34.931016Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__v7mstoG
py-zarr-python-cast-value-scale-offset,sonnet-5,max,False,scored,1,1.0,358,374,8,8,verifier_groups,25.611614700000008,False,2026-09-14T11:21:35.204102Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__6ogZJfP
py-zarr-python-cast-value-scale-offset,sonnet-5,medium,True,scored,0,0.0,117,117,7,8,verifier_groups,3.1282178,False,2026-09-13T20:46:29.502280Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__6Fa8oyL
py-zarr-python-cast-value-scale-offset,sonnet-5,medium,False,scored,1,1.0,97,97,8,8,verifier_groups,2.264026899999999,False,2026-09-14T09:04:15.338654Z,b5e75f842bcc98fafb0e340a282b8cdd265f28f815323915608b989cd51a58b6,jobs/candidates-all14-efforts-20-20260913T183301Z/py-zarr-python-cast-value-scale__PzBP4Gb
rs-burn-onnx-rnn-runtime-weights,fable-5-1,high,True,scored,1,1.0,194,194,6,6,verifier_groups,19.598031250000002,False,2026-09-14T04:59:50.719564Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__VKwLBpw
rs-burn-onnx-rnn-runtime-weights,fable-5-1,high,False,scored,1,1.0,196,196,6,6,verifier_groups,20.537228749999986,False,2026-09-14T11:35:03.270354Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__KqgPqXV
rs-burn-onnx-rnn-runtime-weights,fable-5-1,high,False,scored,1,1.0,215,215,6,6,verifier_groups,23.097631500000013,False,2026-09-14T12:42:43.245340Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__CXQktDp
rs-burn-onnx-rnn-runtime-weights,fable-5-1,max,True,scored,1,1.0,260,260,6,6,verifier_groups,38.311354750000014,False,2026-09-14T02:48:08.405649Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__KZm2zZM
rs-burn-onnx-rnn-runtime-weights,fable-5-1,max,False,scored,1,1.0,248,248,6,6,verifier_groups,35.01239325000003,False,2026-09-14T08:20:16.937967Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__QVHesz9
rs-burn-onnx-rnn-runtime-weights,fable-5-1,medium,True,scored,1,1.0,162,162,6,6,verifier_groups,16.54553924999999,False,2026-09-14T05:21:15.667551Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__GDuU3WF
rs-burn-onnx-rnn-runtime-weights,fable-5-1,medium,False,scored,1,1.0,164,164,6,6,verifier_groups,14.841613500000005,False,2026-09-14T07:12:05.070958Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__tyf4B2Q
rs-burn-onnx-rnn-runtime-weights,opus-5,high,True,scored,1,1.0,230,232,6,6,verifier_groups,26.972753750000006,False,2026-09-13T23:08:48.032813Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__6AHBGQa
rs-burn-onnx-rnn-runtime-weights,opus-5,high,False,scored,1,1.0,194,196,6,6,verifier_groups,23.91993149999999,False,2026-09-14T09:41:07.861478Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__NBRREKp
rs-burn-onnx-rnn-runtime-weights,opus-5,max,True,scored,1,1.0,220,234,6,6,verifier_groups,33.81597675000002,False,2026-09-14T01:29:50.855813Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__VY34jfU
rs-burn-onnx-rnn-runtime-weights,opus-5,max,False,scored,1,1.0,270,283,6,6,verifier_groups,43.980286250000006,False,2026-09-14T11:16:22.983695Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__LFb35bS
rs-burn-onnx-rnn-runtime-weights,opus-5,medium,True,scored,1,1.0,134,137,6,6,verifier_groups,11.8858765,False,2026-09-13T19:43:40.115992Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__VzRc3tg
rs-burn-onnx-rnn-runtime-weights,opus-5,medium,False,scored,1,1.0,152,155,6,6,verifier_groups,13.930789249999997,False,2026-09-14T06:58:44.093235Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__EVXfAPW
rs-burn-onnx-rnn-runtime-weights,sonnet-5,high,True,scored,1,1.0,288,288,6,6,verifier_groups,17.34989570000001,False,2026-09-14T05:50:24.159309Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__7nmAzEe
rs-burn-onnx-rnn-runtime-weights,sonnet-5,high,False,scored,0,0.0,383,383,5,6,verifier_groups,25.906524700000006,False,2026-09-14T12:58:50.452171Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__9qXWdAs
rs-burn-onnx-rnn-runtime-weights,sonnet-5,max,True,scored,1,1.0,446,446,6,6,verifier_groups,48.944258899999994,False,2026-09-14T00:27:20.750476Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__ekkDDw7
rs-burn-onnx-rnn-runtime-weights,sonnet-5,max,False,scored,1,1.0,533,533,6,6,verifier_groups,58.0460234,False,2026-09-14T11:20:27.608033Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__7rqexao
rs-burn-onnx-rnn-runtime-weights,sonnet-5,medium,True,scored,0,0.0,217,217,5,6,verifier_groups,9.631192400000002,False,2026-09-13T19:38:06.514780Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__FT2MwFs
rs-burn-onnx-rnn-runtime-weights,sonnet-5,medium,False,scored,1,1.0,328,328,6,6,verifier_groups,17.191090200000005,False,2026-09-13T21:33:30.782691Z,3a22d00d6ec4f5c8b865c11b53eab1f1d7fd616f121445017183c8e182dbffed,jobs/candidates-all14-efforts-20-20260913T183301Z/rs-burn-onnx-rnn-runtime-weights__hKajijV
rs-burn-store-pytorch-reader-v4,fable-5-1,high,True,scored,1,1.0,138,138,8,8,verifier_groups,20.768765999999992,False,2026-09-14T03:48:23.659556Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__amL9q9w
rs-burn-store-pytorch-reader-v4,fable-5-1,high,False,scored,1,1.0,113,113,8,8,verifier_groups,17.8836415,False,2026-09-14T07:58:46.358084Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__Lu5dc2B
rs-burn-store-pytorch-reader-v4,fable-5-1,high,False,scored,1,1.0,98,98,8,8,verifier_groups,16.642282250000008,False,2026-09-14T12:34:31.083272Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__PMsxacr
rs-burn-store-pytorch-reader-v4,fable-5-1,max,True,scored,1,1.0,158,158,8,8,verifier_groups,28.787072499999997,False,2026-09-14T04:33:07.793394Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__8dJTVHw
rs-burn-store-pytorch-reader-v4,fable-5-1,max,False,scored,1,1.0,171,171,8,8,verifier_groups,30.10638524999999,False,2026-09-14T09:54:15.399836Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__RBjsods
rs-burn-store-pytorch-reader-v4,fable-5-1,medium,True,scored,1,1.0,92,92,8,8,verifier_groups,13.6370715,False,2026-09-14T01:55:01.101762Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__x8gLSab
rs-burn-store-pytorch-reader-v4,fable-5-1,medium,False,scored,1,1.0,154,154,8,8,verifier_groups,19.959500749999993,False,2026-09-14T06:42:01.747546Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__L6wisbu
rs-burn-store-pytorch-reader-v4,fable-5-1,medium,False,scored,1,1.0,101,101,8,8,verifier_groups,15.669117749999991,False,2026-09-14T11:42:27.604415Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__mcNQDLf
rs-burn-store-pytorch-reader-v4,opus-5,high,True,scored,1,1.0,144,149,8,8,verifier_groups,20.11950499999999,False,2026-09-14T03:56:06.252470Z,60ad8cb53469867e4e2dd5333e7b028677cda254452eae2aff018e707def3c11,jobs/candidates-burn-reader-v4-efforts-20-20260914T011100Z/rs-burn-store-pytorch-reader-v4__3nLtT5y
